Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,D,C,"[1.8, 9.7]","[-53, -58, -73, -77, -78, -86]","{0.785: [0.354, 0.266, 0.087, 0.351, 0.66, 0.147]}","{0.555: [0.284, 0.094, 0.058, 0.426, 0.219, 0.483]}","{0.397: [0.418, 0.333, 0.207, 0.055, 0.182, 0.178]}",0,"(3.0, 8.3)",1.844,0,"(3.0, 8.3)",1.844,1,"(3.3, 8.5)",1.921,2,"(3.6, 8.7)",2.059,3,"(3.9, 8.8)",2.285,4,"(4.2, 9.0)",2.5,5,"(4.5, 9.2)",2.746,6,"(4.8, 9.3)",3.027,7,"(5.1, 9.5)",3.306,8,"(5.4, 9.7)",3.6,9,"(5.7, 9.8)",3.901
E,B,D,"[5.9, 0.2]","[-60, -61, -73, -75, -79, -90]","{0.736: [0.268, 0.228, 0.087, 0.316, 0.681, 0.2]}","{0.552: [0.189, 0.047, 0.058, 0.389, 0.234, 0.552]}","{0.4: [0.579, 0.141, 0.052, 0.014, 0.048, 0.2]}",7,"(0.3, 1.5)",5.749,0,"(1.0, 5.0)",6.859,1,"(0.9, 4.5)",6.595,2,"(0.8, 4.0)",6.36,3,"(0.7, 3.5)",6.159,4,"(0.6, 3.0)",5.994,5,"(0.5, 2.5)",5.869,6,"(0.4, 2.0)",5.787,7,"(0.3, 1.5)",5.749,8,"(0.2, 1.0)",5.756,9,"(0.1, 0.5)",5.808
C,E,D,"[4.9, 4.2]","[-57, -58, -59, -70, -71, -75]","{0.546: [0.305, 0.266, 0.263, 0.228, 0.511, 0.0]}","{0.389: [0.374, 0.333, 0.359, 0.041, 0.076, 0.027]}","{0.362: [0.5, 0.183, 0.234, 0.054, 0.145, 0.0]}",2,"(1.6, 5.3)",3.479,0,"(2.0, 6.7)",3.829,1,"(1.8, 6.0)",3.585,2,"(1.6, 5.3)",3.479,3,"(1.4, 4.7)",3.536,4,"(1.2, 4.0)",3.705,5,"(1.0, 3.3)",4.002,6,"(0.8, 2.7)",4.366,7,"(0.6, 2.0)",4.83,8,"(0.4, 1.3)",5.354,9,"(0.2, 0.7)",5.86
D,E,C,"[2.2, 3]","[-49, -65, -60, -65, -71, -71]","{0.539: [0.402, 0.177, 0.25, 0.14, 0.511, 0.053]}","{0.417: [0.462, 0.253, 0.348, 0.11, 0.076, 0.027]}","{0.249: [0.355, 0.11, 0.154, 0.188, 0.228, 0.014]}",4,"(4.8, 4.0)",2.786,0,"(4.0, 6.7)",4.115,1,"(4.2, 6.0)",3.606,2,"(4.4, 5.3)",3.183,3,"(4.6, 4.7)",2.941,4,"(4.8, 4.0)",2.786,5,"(5.0, 3.3)",2.816,6,"(5.2, 2.7)",3.015,7,"(5.4, 2.0)",3.353,8,"(5.6, 1.3)",3.801,9,"(5.8, 0.7)",4.272
E,D,C,"[4.4, 6.4]","[-48, -61, -64, -67, -71, -81]","{0.562: [0.415, 0.228, 0.2, 0.175, 0.511, 0.08]}","{0.43: [0.473, 0.299, 0.304, 0.082, 0.076, 0.11]}","{0.358: [0.351, 0.047, 0.072, 0.241, 0.109, 0.397]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
B,D,E,"[3, 1.95]","[-59, -65, -65, -65, -69, -69]","{0.389: [0.28, 0.177, 0.188, 0.14, 0.468, 0.08]}","{0.387: [0.553, 0.085, 0.156, 0.122, 0.169, 0.08]}","{0.291: [0.352, 0.253, 0.293, 0.11, 0.045, 0.055]}",0,"(2.0, 6.7)",4.854,0,"(2.0, 6.7)",4.854,1,"(2.4, 7.0)",5.086,2,"(2.8, 7.3)",5.354,3,"(3.2, 7.7)",5.753,4,"(3.6, 8.0)",6.08,5,"(4.0, 8.3)",6.428,6,"(4.4, 8.7)",6.894,7,"(4.8, 9.0)",7.276,8,"(5.2, 9.3)",7.672,9,"(5.6, 9.7)",8.175
B,D,E,"[3, 1.95]","[-58, -65, -65, -65, -69, -70]","{0.395: [0.293, 0.177, 0.188, 0.14, 0.468, 0.067]}","{0.356: [0.526, 0.085, 0.156, 0.122, 0.169, 0.067]}","{0.298: [0.363, 0.253, 0.293, 0.11, 0.045, 0.041]}",0,"(2.0, 6.7)",4.854,0,"(2.0, 6.7)",4.854,1,"(2.4, 7.0)",5.086,2,"(2.8, 7.3)",5.354,3,"(3.2, 7.7)",5.753,4,"(3.6, 8.0)",6.08,5,"(4.0, 8.3)",6.428,6,"(4.4, 8.7)",6.894,7,"(4.8, 9.0)",7.276,8,"(5.2, 9.3)",7.672,9,"(5.6, 9.7)",8.175
E,D,C,"[4.9, 5]","[-53, -56, -65, -74, -78, -80]","{0.774: [0.354, 0.291, 0.188, 0.298, 0.66, 0.067]}","{0.43: [0.418, 0.356, 0.293, 0.014, 0.182, 0.096]}","{0.429: [0.284, 0.125, 0.058, 0.37, 0.219, 0.379]}",9,"(3.0, 5.3)",1.924,0,"(3.0, 8.3)",3.808,1,"(3.0, 8.0)",3.551,2,"(3.0, 7.7)",3.302,3,"(3.0, 7.3)",2.983,4,"(3.0, 7.0)",2.759,5,"(3.0, 6.7)",2.55,6,"(3.0, 6.3)",2.302,7,"(3.0, 6.0)",2.147,8,"(3.0, 5.7)",2.025,9,"(3.0, 5.3)",1.924
B,D,E,"[5.8, 2.4]","[-63, -65, -67, -67, -70, -74]","{0.491: [0.658, 0.085, 0.13, 0.095, 0.157, 0.013]}","{0.382: [0.232, 0.177, 0.163, 0.175, 0.489, 0.013]}","{0.244: [0.308, 0.253, 0.272, 0.082, 0.061, 0.014]}",1,"(2.4, 7.0)",5.72,0,"(2.0, 6.7)",5.738,1,"(2.4, 7.0)",5.72,2,"(2.8, 7.3)",5.745,3,"(3.2, 7.7)",5.903,4,"(3.6, 8.0)",6.017,5,"(4.0, 8.3)",6.168,6,"(4.4, 8.7)",6.454,7,"(4.8, 9.0)",6.675,8,"(5.2, 9.3)",6.926,9,"(5.6, 9.7)",7.303
B,D,E,"[5.8, 2.4]","[-63, -65, -67, -67, -70, -73]","{0.492: [0.658, 0.085, 0.13, 0.095, 0.157, 0.027]}","{0.383: [0.232, 0.177, 0.163, 0.175, 0.489, 0.027]}","{0.244: [0.308, 0.253, 0.272, 0.082, 0.061, 0.0]}",1,"(2.4, 7.0)",5.72,0,"(2.0, 6.7)",5.738,1,"(2.4, 7.0)",5.72,2,"(2.8, 7.3)",5.745,3,"(3.2, 7.7)",5.903,4,"(3.6, 8.0)",6.017,5,"(4.0, 8.3)",6.168,6,"(4.4, 8.7)",6.454,7,"(4.8, 9.0)",6.675,8,"(5.2, 9.3)",6.926,9,"(5.6, 9.7)",7.303
E,D,C,"[3.5, 0.2]","[-50, -67, -68, -68, -71, -85]","{0.513: [0.39, 0.152, 0.15, 0.193, 0.511, 0.133]}","{0.403: [0.324, 0.047, 0.014, 0.259, 0.109, 0.466]}","{0.362: [0.451, 0.23, 0.261, 0.068, 0.076, 0.164]}",0,"(3.0, 8.3)",8.115,0,"(3.0, 8.3)",8.115,1,"(3.3, 8.5)",8.302,2,"(3.6, 8.7)",8.501,3,"(3.9, 8.8)",8.609,4,"(4.2, 9.0)",8.828,5,"(4.5, 9.2)",9.055,6,"(4.8, 9.3)",9.192,7,"(5.1, 9.5)",9.437,8,"(5.4, 9.7)",9.688,9,"(5.7, 9.8)",9.849
C,E,D,"[2.5, 5.5]","[-55, -60, -60, -65, -76, -75]","{0.629: [0.329, 0.241, 0.25, 0.14, 0.617, 0.0]}","{0.41: [0.396, 0.31, 0.348, 0.11, 0.152, 0.027]}","{0.295: [0.447, 0.155, 0.221, 0.122, 0.084, 0.0]}",1,"(1.8, 6.0)",0.86,0,"(2.0, 6.7)",1.3,1,"(1.8, 6.0)",0.86,2,"(1.6, 5.3)",0.922,3,"(1.4, 4.7)",1.36,4,"(1.2, 4.0)",1.985,5,"(1.0, 3.3)",2.663,6,"(0.8, 2.7)",3.276,7,"(0.6, 2.0)",3.982,8,"(0.4, 1.3)",4.696,9,"(0.2, 0.7)",5.323
E,D,C,"[4.4, 6.4]","[-46, -61, -65, -67, -71, -83]","{0.583: [0.439, 0.228, 0.188, 0.175, 0.511, 0.107]}","{0.452: [0.495, 0.299, 0.293, 0.082, 0.076, 0.137]}","{0.404: [0.378, 0.047, 0.058, 0.241, 0.109, 0.431]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
E,D,C,"[5.4, 6.5]","[-53, -54, -67, -67, -68, -87]","{0.509: [0.354, 0.316, 0.163, 0.175, 0.447, 0.16]}","{0.438: [0.418, 0.379, 0.272, 0.082, 0.03, 0.192]}","{0.418: [0.284, 0.156, 0.029, 0.241, 0.062, 0.5]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
E,C,D,"[3.4, 9.8]","[-56, -66, -69, -73, -78, -86]","{0.683: [0.317, 0.165, 0.138, 0.281, 0.66, 0.147]}","{0.465: [0.243, 0.031, 0.0, 0.352, 0.219, 0.483]}","{0.333: [0.385, 0.241, 0.25, 0.0, 0.182, 0.178]}",2,"(3.6, 8.7)",1.118,0,"(3.0, 8.3)",1.552,1,"(3.3, 8.5)",1.304,2,"(3.6, 8.7)",1.118,3,"(3.9, 8.8)",1.118,4,"(4.2, 9.0)",1.131,5,"(4.5, 9.2)",1.253,6,"(4.8, 9.3)",1.487,7,"(5.1, 9.5)",1.726,8,"(5.4, 9.7)",2.002,9,"(5.7, 9.8)",2.3
E,D,C,"[5.4, 6.5]","[-54, -54, -65, -67, -67, -87]","{0.489: [0.341, 0.316, 0.188, 0.175, 0.426, 0.16]}","{0.44: [0.407, 0.379, 0.293, 0.082, 0.015, 0.192]}","{0.41: [0.27, 0.156, 0.058, 0.241, 0.047, 0.5]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
E,D,C,"[4.4, 5.6]","[-47, -47, -60, -69, -71, -73]","{0.715: [0.427, 0.405, 0.25, 0.211, 0.511, 0.027]}","{0.576: [0.484, 0.46, 0.348, 0.055, 0.076, 0.0]}","{0.377: [0.365, 0.266, 0.13, 0.278, 0.109, 0.259]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",3.041,1,"(3.0, 8.0)",2.778,2,"(3.0, 7.7)",2.524,3,"(3.0, 7.3)",2.202,4,"(3.0, 7.0)",1.98,5,"(3.0, 6.7)",1.78,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.432
E,D,C,"[5.9, 1.6]","[-30, -65, -67, -73, -86, -92]","{1.28: [0.634, 0.177, 0.163, 0.281, 0.83, 0.227]}","{0.94: [0.595, 0.016, 0.029, 0.352, 0.344, 0.586]}","{0.747: [0.67, 0.253, 0.272, 0.0, 0.303, 0.26]}",0,"(3.0, 8.3)",7.301,0,"(3.0, 8.3)",7.301,1,"(3.3, 8.5)",7.374,2,"(3.6, 8.7)",7.463,3,"(3.9, 8.8)",7.473,4,"(4.2, 9.0)",7.593,5,"(4.5, 9.2)",7.728,6,"(4.8, 9.3)",7.778,7,"(5.1, 9.5)",7.94,8,"(5.4, 9.7)",8.115,9,"(5.7, 9.8)",8.202
E,D,C,"[1.4, 5.1]","[-48, -69, -68, -70, -73, -74]","{0.568: [0.415, 0.127, 0.15, 0.228, 0.553, 0.013]}","{0.348: [0.473, 0.207, 0.261, 0.041, 0.106, 0.014]}","{0.313: [0.351, 0.078, 0.014, 0.296, 0.141, 0.276]}",9,"(3.0, 5.3)",1.612,0,"(3.0, 8.3)",3.578,1,"(3.0, 8.0)",3.312,2,"(3.0, 7.7)",3.053,3,"(3.0, 7.3)",2.72,4,"(3.0, 7.0)",2.484,5,"(3.0, 6.7)",2.263,6,"(3.0, 6.3)",2.0,7,"(3.0, 6.0)",1.836,8,"(3.0, 5.7)",1.709,9,"(3.0, 5.3)",1.612
D,E,C,"[2.3, 3.8]","[-47, -62, -66, -65, -66, -83]","{0.453: [0.427, 0.215, 0.175, 0.14, 0.404, 0.107]}","{0.427: [0.484, 0.287, 0.283, 0.11, 0.0, 0.137]}","{0.379: [0.382, 0.151, 0.269, 0.188, 0.283, 0.153]}",3,"(4.6, 4.7)",2.47,0,"(4.0, 6.7)",3.362,1,"(4.2, 6.0)",2.907,2,"(4.4, 5.3)",2.581,3,"(4.6, 4.7)",2.47,4,"(4.8, 4.0)",2.508,5,"(5.0, 3.3)",2.746,6,"(5.2, 2.7)",3.102,7,"(5.4, 2.0)",3.585,8,"(5.6, 1.3)",4.14,9,"(5.8, 0.7)",4.675
E,D,C,"[0.4, 1.7]","[-49, -66, -68, -71, -79, -98]","{0.83: [0.402, 0.165, 0.15, 0.246, 0.681, 0.307]}","{0.745: [0.338, 0.031, 0.014, 0.315, 0.234, 0.69]}","{0.496: [0.462, 0.241, 0.261, 0.027, 0.197, 0.342]}",0,"(3.0, 8.3)",7.094,0,"(3.0, 8.3)",7.094,1,"(3.3, 8.5)",7.393,2,"(3.6, 8.7)",7.697,3,"(3.9, 8.8)",7.916,4,"(4.2, 9.0)",8.23,5,"(4.5, 9.2)",8.548,6,"(4.8, 9.3)",8.782,7,"(5.1, 9.5)",9.107,8,"(5.4, 9.7)",9.434,9,"(5.7, 9.8)",9.68
D,E,C,"[0.2, 9.7]","[-52, -55, -62, -67, -69, -77]","{0.528: [0.366, 0.304, 0.225, 0.175, 0.468, 0.027]}","{0.437: [0.429, 0.368, 0.326, 0.082, 0.045, 0.055]}","{0.292: [0.316, 0.247, 0.192, 0.163, 0.25, 0.069]}",0,"(4.0, 6.7)",4.841,0,"(4.0, 6.7)",4.841,1,"(4.2, 6.0)",5.449,2,"(4.4, 5.3)",6.083,3,"(4.6, 4.7)",6.66,4,"(4.8, 4.0)",7.325,5,"(5.0, 3.3)",8.0,6,"(5.2, 2.7)",8.602,7,"(5.4, 2.0)",9.291,8,"(5.6, 1.3)",9.986,9,"(5.8, 0.7)",10.6
E,B,D,"[5.5, 3]","[-63, -62, -63, -73, -76, -84]","{0.619: [0.232, 0.215, 0.212, 0.281, 0.617, 0.12]}","{0.503: [0.658, 0.127, 0.182, 0.014, 0.084, 0.12]}","{0.391: [0.149, 0.031, 0.087, 0.352, 0.188, 0.448]}",9,"(2.8, 5.0)",3.36,0,"(1.0, 5.0)",4.924,1,"(1.2, 5.0)",4.742,2,"(1.4, 5.0)",4.562,3,"(1.6, 5.0)",4.383,4,"(1.8, 5.0)",4.206,5,"(2.0, 5.0)",4.031,6,"(2.2, 5.0)",3.859,7,"(2.4, 5.0)",3.689,8,"(2.6, 5.0)",3.523,9,"(2.8, 5.0)",3.36
E,D,C,"[0.1, 5]","[-55, -58, -67, -67, -72, -81]","{0.526: [0.329, 0.266, 0.163, 0.175, 0.532, 0.08]}","{0.369: [0.396, 0.333, 0.272, 0.082, 0.091, 0.11]}","{0.308: [0.257, 0.094, 0.029, 0.241, 0.125, 0.397]}",9,"(3.0, 5.3)",2.915,0,"(3.0, 8.3)",4.393,1,"(3.0, 8.0)",4.173,2,"(3.0, 7.7)",3.962,3,"(3.0, 7.3)",3.701,4,"(3.0, 7.0)",3.523,5,"(3.0, 6.7)",3.362,6,"(3.0, 6.3)",3.178,7,"(3.0, 6.0)",3.068,8,"(3.0, 5.7)",2.983,9,"(3.0, 5.3)",2.915
D,C,E,"[3.4, 3.8]","[-52, -60, -62, -67, -67, -73]","{0.456: [0.366, 0.241, 0.225, 0.175, 0.426, 0.027]}","{0.393: [0.429, 0.31, 0.326, 0.082, 0.015, 0.0]}","{0.27: [0.316, 0.178, 0.192, 0.163, 0.272, 0.014]}",4,"(4.8, 4.0)",1.414,0,"(4.0, 6.7)",2.961,1,"(4.2, 6.0)",2.341,2,"(4.4, 5.3)",1.803,3,"(4.6, 4.7)",1.5,4,"(4.8, 4.0)",1.414,5,"(5.0, 3.3)",1.676,6,"(5.2, 2.7)",2.11,7,"(5.4, 2.0)",2.691,8,"(5.6, 1.3)",3.33,9,"(5.8, 0.7)",3.92
D,C,E,"[3.05, 4.3]","[-52, -53, -61, -62, -66, -80]","{0.483: [0.429, 0.391, 0.337, 0.151, 0.0, 0.096]}","{0.473: [0.366, 0.329, 0.237, 0.088, 0.404, 0.067]}","{0.348: [0.316, 0.274, 0.173, 0.225, 0.283, 0.111]}",3,"(4.6, 4.7)",1.601,0,"(4.0, 6.7)",2.581,1,"(4.2, 6.0)",2.052,2,"(4.4, 5.3)",1.68,3,"(4.6, 4.7)",1.601,4,"(4.8, 4.0)",1.776,5,"(5.0, 3.3)",2.191,6,"(5.2, 2.7)",2.68,7,"(5.4, 2.0)",3.288,8,"(5.6, 1.3)",3.937,9,"(5.8, 0.7)",4.53
D,E,C,"[3.8, 5.6]","[-46, -47, -66, -67, -72, -74]","{0.702: [0.439, 0.405, 0.175, 0.175, 0.532, 0.013]}","{0.552: [0.495, 0.46, 0.283, 0.082, 0.091, 0.014]}","{0.43: [0.395, 0.356, 0.269, 0.163, 0.217, 0.028]}",1,"(4.2, 6.0)",0.566,0,"(4.0, 6.7)",1.118,1,"(4.2, 6.0)",0.566,2,"(4.4, 5.3)",0.671,3,"(4.6, 4.7)",1.204,4,"(4.8, 4.0)",1.887,5,"(5.0, 3.3)",2.594,6,"(5.2, 2.7)",3.22,7,"(5.4, 2.0)",3.94,8,"(5.6, 1.3)",4.662,9,"(5.8, 0.7)",5.292
E,D,C,"[1.6, 5.8]","[-51, -56, -60, -63, -70, -80]","{0.544: [0.378, 0.291, 0.25, 0.105, 0.489, 0.067]}","{0.474: [0.44, 0.356, 0.348, 0.137, 0.061, 0.096]}","{0.311: [0.311, 0.125, 0.13, 0.167, 0.094, 0.379]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",2.865,1,"(3.0, 8.0)",2.608,2,"(3.0, 7.7)",2.36,3,"(3.0, 7.3)",2.052,4,"(3.0, 7.0)",1.844,5,"(3.0, 6.7)",1.664,6,"(3.0, 6.3)",1.487,7,"(3.0, 6.0)",1.414,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.487
E,C,D,"[3.4, 9.8]","[-57, -68, -69, -73, -78, -90]","{0.686: [0.305, 0.139, 0.138, 0.281, 0.66, 0.2]}","{0.534: [0.23, 0.062, 0.0, 0.352, 0.219, 0.552]}","{0.337: [0.374, 0.218, 0.25, 0.0, 0.182, 0.233]}",2,"(3.6, 8.7)",1.118,0,"(3.0, 8.3)",1.552,1,"(3.3, 8.5)",1.304,2,"(3.6, 8.7)",1.118,3,"(3.9, 8.8)",1.118,4,"(4.2, 9.0)",1.131,5,"(4.5, 9.2)",1.253,6,"(4.8, 9.3)",1.487,7,"(5.1, 9.5)",1.726,8,"(5.4, 9.7)",2.002,9,"(5.7, 9.8)",2.3
D,E,C,"[1.8, 3.9]","[-48, -57, -64, -66, -67, -71]","{0.498: [0.415, 0.278, 0.2, 0.158, 0.426, 0.053]}","{0.445: [0.473, 0.345, 0.304, 0.096, 0.015, 0.027]}","{0.341: [0.368, 0.219, 0.231, 0.175, 0.272, 0.014]}",3,"(4.6, 4.7)",2.912,0,"(4.0, 6.7)",3.561,1,"(4.2, 6.0)",3.189,2,"(4.4, 5.3)",2.953,3,"(4.6, 4.7)",2.912,4,"(4.8, 4.0)",3.002,5,"(5.0, 3.3)",3.256,6,"(5.2, 2.7)",3.606,7,"(5.4, 2.0)",4.071,8,"(5.6, 1.3)",4.604,9,"(5.8, 0.7)",5.122
E,B,D,"[4.8, 9.8]","[-82, -78, -68, -82, -89, -89]","{1.417: [1.158, 0.099, 0.117, 0.108, 0.072, 0.187]}","{1.049: [0.0, 0.013, 0.15, 0.439, 0.894, 0.187]}","{0.767: [0.108, 0.219, 0.014, 0.519, 0.391, 0.534]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
C,D,E,"[1.8, 3.2]","[-54, -59, -64, -64, -70, -71]","{0.477: [0.341, 0.253, 0.2, 0.123, 0.489, 0.053]}","{0.382: [0.407, 0.322, 0.304, 0.123, 0.061, 0.027]}","{0.281: [0.421, 0.169, 0.169, 0.135, 0.157, 0.053]}",5,"(1.0, 3.3)",0.806,0,"(2.0, 6.7)",3.506,1,"(1.8, 6.0)",2.8,2,"(1.6, 5.3)",2.11,3,"(1.4, 4.7)",1.552,4,"(1.2, 4.0)",1.0,5,"(1.0, 3.3)",0.806,6,"(0.8, 2.7)",1.118,7,"(0.6, 2.0)",1.697,8,"(0.4, 1.3)",2.36,9,"(0.2, 0.7)",2.968
E,B,D,"[2.2, 8.9]","[-59, -67, -69, -76, -77, -88]","{0.668: [0.28, 0.152, 0.138, 0.333, 0.638, 0.173]}","{0.517: [0.203, 0.047, 0.0, 0.407, 0.203, 0.517]}","{0.356: [0.553, 0.056, 0.104, 0.027, 0.072, 0.173]}",0,"(1.0, 5.0)",4.08,0,"(1.0, 5.0)",4.08,1,"(0.9, 4.5)",4.588,2,"(0.8, 4.0)",5.096,3,"(0.7, 3.5)",5.604,4,"(0.6, 3.0)",6.113,5,"(0.5, 2.5)",6.622,6,"(0.4, 2.0)",7.131,7,"(0.3, 1.5)",7.64,8,"(0.2, 1.0)",8.149,9,"(0.1, 0.5)",8.659
E,C,D,"[0.4, 7.6]","[-55, -56, -63, -71, -79, -80]","{0.767: [0.329, 0.291, 0.212, 0.246, 0.681, 0.067]}","{0.432: [0.396, 0.356, 0.315, 0.027, 0.197, 0.096]}","{0.388: [0.257, 0.125, 0.087, 0.315, 0.234, 0.379]}",2,"(3.0, 7.7)",2.602,0,"(3.0, 8.3)",2.693,1,"(3.0, 8.0)",2.631,2,"(3.0, 7.7)",2.602,3,"(3.0, 7.3)",2.617,4,"(3.0, 7.0)",2.668,5,"(3.0, 6.7)",2.751,6,"(3.0, 6.3)",2.907,7,"(3.0, 6.0)",3.053,8,"(3.0, 5.7)",3.22,9,"(3.0, 5.3)",3.471
E,C,D,"[2.1, 6.1]","[-55, -61, -66, -72, -78, -84]","{0.71: [0.329, 0.228, 0.175, 0.263, 0.66, 0.12]}","{0.43: [0.257, 0.047, 0.043, 0.333, 0.219, 0.448]}","{0.382: [0.396, 0.299, 0.283, 0.014, 0.182, 0.151]}",0,"(3.0, 8.3)",2.377,0,"(3.0, 8.3)",2.377,1,"(3.3, 8.5)",2.683,2,"(3.6, 8.7)",3.002,3,"(3.9, 8.8)",3.245,4,"(4.2, 9.0)",3.581,5,"(4.5, 9.2)",3.92,6,"(4.8, 9.3)",4.187,7,"(5.1, 9.5)",4.534,8,"(5.4, 9.7)",4.884,9,"(5.7, 9.8)",5.162
B,D,E,"[5.8, 2.4]","[-62, -65, -67, -67, -69, -74]","{0.461: [0.632, 0.085, 0.13, 0.095, 0.169, 0.013]}","{0.368: [0.244, 0.177, 0.163, 0.175, 0.468, 0.013]}","{0.249: [0.319, 0.253, 0.272, 0.082, 0.045, 0.014]}",1,"(2.4, 7.0)",5.72,0,"(2.0, 6.7)",5.738,1,"(2.4, 7.0)",5.72,2,"(2.8, 7.3)",5.745,3,"(3.2, 7.7)",5.903,4,"(3.6, 8.0)",6.017,5,"(4.0, 8.3)",6.168,6,"(4.4, 8.7)",6.454,7,"(4.8, 9.0)",6.675,8,"(5.2, 9.3)",6.926,9,"(5.6, 9.7)",7.303
D,E,C,"[5.1, 1.9]","[-51, -61, -66, -65, -70, -79]","{0.488: [0.378, 0.228, 0.175, 0.14, 0.489, 0.053]}","{0.386: [0.44, 0.299, 0.283, 0.11, 0.061, 0.082]}","{0.308: [0.329, 0.164, 0.269, 0.188, 0.239, 0.097]}",7,"(5.4, 2.0)",0.316,0,"(4.0, 6.7)",4.924,1,"(4.2, 6.0)",4.198,2,"(4.4, 5.3)",3.471,3,"(4.6, 4.7)",2.844,4,"(4.8, 4.0)",2.121,5,"(5.0, 3.3)",1.404,6,"(5.2, 2.7)",0.806,7,"(5.4, 2.0)",0.316,8,"(5.6, 1.3)",0.781,9,"(5.8, 0.7)",1.389
B,E,D,"[0.2, 3.9]","[-71, -66, -65, -70, -76, -71]","{0.795: [0.868, 0.07, 0.156, 0.054, 0.084, 0.053]}","{0.516: [0.134, 0.165, 0.188, 0.228, 0.617, 0.053]}","{0.218: [0.22, 0.241, 0.293, 0.041, 0.152, 0.027]}",0,"(2.0, 6.7)",3.329,0,"(2.0, 6.7)",3.329,1,"(2.4, 7.0)",3.801,2,"(2.8, 7.3)",4.28,3,"(3.2, 7.7)",4.841,4,"(3.6, 8.0)",5.326,5,"(4.0, 8.3)",5.814,6,"(4.4, 8.7)",6.378,7,"(4.8, 9.0)",6.868,8,"(5.2, 9.3)",7.359,9,"(5.6, 9.7)",7.925
D,E,C,"[4.6, 7.6]","[-48, -58, -64, -67, -73, -70]","{0.624: [0.415, 0.266, 0.2, 0.175, 0.553, 0.067]}","{0.447: [0.473, 0.333, 0.304, 0.082, 0.106, 0.041]}","{0.301: [0.368, 0.205, 0.231, 0.163, 0.207, 0.028]}",0,"(4.0, 6.7)",1.082,0,"(4.0, 6.7)",1.082,1,"(4.2, 6.0)",1.649,2,"(4.4, 5.3)",2.309,3,"(4.6, 4.7)",2.9,4,"(4.8, 4.0)",3.606,5,"(5.0, 3.3)",4.319,6,"(5.2, 2.7)",4.937,7,"(5.4, 2.0)",5.657,8,"(5.6, 1.3)",6.379,9,"(5.8, 0.7)",7.004
