Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,B,A,"[1.8, 9.7]","[-53, -58, -73, -77, -78, -86]","{0.555: [0.284, 0.094, 0.058, 0.426, 0.219, 0.483]}","{0.397: [0.418, 0.333, 0.207, 0.055, 0.182, 0.178]}","{0.785: [0.354, 0.266, 0.087, 0.351, 0.66, 0.147]}",5,"(1.5, 9.2)",0.583,0,"(3.0, 8.3)",1.844,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.166,3,"(2.1, 8.8)",0.949,4,"(1.8, 9.0)",0.7,5,"(1.5, 9.2)",0.583,6,"(1.2, 9.3)",0.721,7,"(0.9, 9.5)",0.922,8,"(0.6, 9.7)",1.2,9,"(0.3, 9.8)",1.503
C,E,D,"[5.9, 0.2]","[-60, -61, -73, -75, -79, -90]","{0.4: [0.579, 0.141, 0.052, 0.014, 0.048, 0.2]}","{0.552: [0.189, 0.047, 0.058, 0.389, 0.234, 0.552]}","{0.321: [0.211, 0.164, 0.404, 0.062, 0.141, 0.25]}",9,"(5.7, 0.2)",0.2,0,"(3.0, 1.7)",3.265,1,"(3.3, 1.5)",2.907,2,"(3.6, 1.3)",2.55,3,"(3.9, 1.2)",2.236,4,"(4.2, 1.0)",1.879,5,"(4.5, 0.8)",1.523,6,"(4.8, 0.7)",1.208,7,"(5.1, 0.5)",0.854,8,"(5.4, 0.3)",0.51,9,"(5.7, 0.2)",0.2
B,D,E,"[4.9, 4.2]","[-57, -58, -59, -70, -71, -75]","{0.389: [0.374, 0.333, 0.359, 0.041, 0.076, 0.027]}","{0.192: [0.25, 0.205, 0.135, 0.125, 0.228, 0.042]}","{0.269: [0.23, 0.094, 0.145, 0.296, 0.109, 0.293]}",0,"(5.0, 5.0)",0.806,0,"(5.0, 5.0)",0.806,1,"(4.8, 5.0)",0.806,2,"(4.6, 5.0)",0.854,3,"(4.4, 5.0)",0.943,4,"(4.2, 5.0)",1.063,5,"(4.0, 5.0)",1.204,6,"(3.8, 5.0)",1.36,7,"(3.6, 5.0)",1.526,8,"(3.4, 5.0)",1.7,9,"(3.2, 5.0)",1.879
D,C,E,"[2.2, 3]","[-49, -65, -60, -65, -71, -71]","{0.249: [0.355, 0.11, 0.154, 0.188, 0.228, 0.014]}","{0.179: [0.289, 0.085, 0.221, 0.122, 0.145, 0.053]}","{0.235: [0.338, 0.016, 0.13, 0.204, 0.109, 0.224]}",4,"(3.0, 3.0)",0.8,0,"(3.0, 1.7)",1.526,1,"(3.0, 2.0)",1.281,2,"(3.0, 2.3)",1.063,3,"(3.0, 2.7)",0.854,4,"(3.0, 3.0)",0.8,5,"(3.0, 3.3)",0.854,6,"(3.0, 3.7)",1.063,7,"(3.0, 4.0)",1.281,8,"(3.0, 4.3)",1.526,9,"(3.0, 4.7)",1.879
A,B,E,"[4.4, 6.4]","[-48, -61, -64, -67, -71, -81]","{0.562: [0.415, 0.228, 0.2, 0.175, 0.511, 0.08]}","{0.43: [0.473, 0.299, 0.304, 0.082, 0.076, 0.11]}","{0.358: [0.351, 0.047, 0.072, 0.241, 0.109, 0.397]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
D,C,E,"[3, 1.95]","[-59, -65, -65, -65, -69, -69]","{0.223: [0.224, 0.11, 0.25, 0.188, 0.25, 0.042]}","{0.387: [0.553, 0.085, 0.156, 0.122, 0.169, 0.08]}","{0.128: [0.203, 0.016, 0.058, 0.204, 0.078, 0.19]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
D,C,E,"[3, 1.95]","[-58, -65, -65, -65, -69, -70]","{0.228: [0.237, 0.11, 0.25, 0.188, 0.25, 0.028]}","{0.356: [0.526, 0.085, 0.156, 0.122, 0.169, 0.067]}","{0.141: [0.216, 0.016, 0.058, 0.204, 0.078, 0.207]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
D,B,E,"[4.9, 5]","[-53, -56, -65, -74, -78, -80]","{0.249: [0.303, 0.233, 0.25, 0.075, 0.152, 0.111]}","{0.43: [0.418, 0.356, 0.293, 0.014, 0.182, 0.096]}","{0.429: [0.284, 0.125, 0.058, 0.37, 0.219, 0.379]}",0,"(5.0, 5.0)",0.1,0,"(5.0, 5.0)",0.1,1,"(4.8, 5.0)",0.1,2,"(4.6, 5.0)",0.3,3,"(4.4, 5.0)",0.5,4,"(4.2, 5.0)",0.7,5,"(4.0, 5.0)",0.9,6,"(3.8, 5.0)",1.1,7,"(3.6, 5.0)",1.3,8,"(3.4, 5.0)",1.5,9,"(3.2, 5.0)",1.7
C,E,D,"[5.8, 2.4]","[-63, -65, -67, -67, -70, -74]","{0.491: [0.658, 0.085, 0.13, 0.095, 0.157, 0.013]}","{0.166: [0.149, 0.016, 0.029, 0.241, 0.094, 0.276]}","{0.209: [0.171, 0.11, 0.288, 0.163, 0.239, 0.028]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
C,E,D,"[5.8, 2.4]","[-63, -65, -67, -67, -70, -73]","{0.492: [0.658, 0.085, 0.13, 0.095, 0.157, 0.027]}","{0.157: [0.149, 0.016, 0.029, 0.241, 0.094, 0.259]}","{0.208: [0.171, 0.11, 0.288, 0.163, 0.239, 0.014]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
E,C,D,"[3.5, 0.2]","[-50, -67, -68, -68, -71, -85]","{0.403: [0.324, 0.047, 0.014, 0.259, 0.109, 0.466]}","{0.163: [0.316, 0.056, 0.117, 0.081, 0.145, 0.133]}","{0.326: [0.342, 0.082, 0.308, 0.15, 0.228, 0.181]}",4,"(4.2, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(3.3, 1.5)",1.315,2,"(3.6, 1.3)",1.105,3,"(3.9, 1.2)",1.077,4,"(4.2, 1.0)",1.063,5,"(4.5, 0.8)",1.166,6,"(4.8, 0.7)",1.393,7,"(5.1, 0.5)",1.628,8,"(5.4, 0.3)",1.903,9,"(5.7, 0.2)",2.2
B,A,E,"[2.5, 5.5]","[-55, -60, -60, -65, -76, -75]","{0.41: [0.396, 0.31, 0.348, 0.11, 0.152, 0.027]}","{0.629: [0.329, 0.241, 0.25, 0.14, 0.617, 0.0]}","{0.25: [0.257, 0.062, 0.13, 0.204, 0.188, 0.293]}",9,"(3.0, 5.3)",0.539,0,"(3.0, 8.3)",2.844,1,"(3.0, 8.0)",2.55,2,"(3.0, 7.7)",2.256,3,"(3.0, 7.3)",1.868,4,"(3.0, 7.0)",1.581,5,"(3.0, 6.7)",1.3,6,"(3.0, 6.3)",0.943,7,"(3.0, 6.0)",0.707,8,"(3.0, 5.7)",0.539,9,"(3.0, 5.3)",0.539
A,B,E,"[4.4, 6.4]","[-46, -61, -65, -67, -71, -83]","{0.583: [0.439, 0.228, 0.188, 0.175, 0.511, 0.107]}","{0.452: [0.495, 0.299, 0.293, 0.082, 0.076, 0.137]}","{0.404: [0.378, 0.047, 0.058, 0.241, 0.109, 0.431]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
A,B,E,"[5.4, 6.5]","[-53, -54, -67, -67, -68, -87]","{0.509: [0.354, 0.316, 0.163, 0.175, 0.447, 0.16]}","{0.438: [0.418, 0.379, 0.272, 0.082, 0.03, 0.192]}","{0.418: [0.284, 0.156, 0.029, 0.241, 0.062, 0.5]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
E,A,B,"[3.4, 9.8]","[-56, -66, -69, -73, -78, -86]","{0.465: [0.243, 0.031, 0.0, 0.352, 0.219, 0.483]}","{0.683: [0.317, 0.165, 0.138, 0.281, 0.66, 0.147]}","{0.333: [0.385, 0.241, 0.25, 0.0, 0.182, 0.178]}",2,"(3.6, 8.7)",1.118,0,"(3.0, 8.3)",1.552,1,"(3.3, 8.5)",1.304,2,"(3.6, 8.7)",1.118,3,"(3.9, 8.8)",1.118,4,"(4.2, 9.0)",1.131,5,"(4.5, 9.2)",1.253,6,"(4.8, 9.3)",1.487,7,"(5.1, 9.5)",1.726,8,"(5.4, 9.7)",2.002,9,"(5.7, 9.8)",2.3
A,B,E,"[5.4, 6.5]","[-54, -54, -65, -67, -67, -87]","{0.489: [0.341, 0.316, 0.188, 0.175, 0.426, 0.16]}","{0.44: [0.407, 0.379, 0.293, 0.082, 0.015, 0.192]}","{0.41: [0.27, 0.156, 0.058, 0.241, 0.047, 0.5]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
D,B,E,"[4.4, 5.6]","[-47, -47, -60, -69, -71, -73]","{0.368: [0.382, 0.356, 0.154, 0.138, 0.228, 0.014]}","{0.576: [0.484, 0.46, 0.348, 0.055, 0.076, 0.0]}","{0.377: [0.365, 0.266, 0.13, 0.278, 0.109, 0.259]}",3,"(4.4, 5.0)",0.6,0,"(5.0, 5.0)",0.849,1,"(4.8, 5.0)",0.721,2,"(4.6, 5.0)",0.632,3,"(4.4, 5.0)",0.6,4,"(4.2, 5.0)",0.632,5,"(4.0, 5.0)",0.721,6,"(3.8, 5.0)",0.849,7,"(3.6, 5.0)",1.0,8,"(3.4, 5.0)",1.166,9,"(3.2, 5.0)",1.342
C,E,D,"[5.9, 1.6]","[-30, -65, -67, -73, -86, -92]","{0.122: [0.211, 0.085, 0.13, 0.014, 0.036, 0.227]}","{0.94: [0.595, 0.016, 0.029, 0.352, 0.344, 0.586]}","{0.55: [0.605, 0.11, 0.288, 0.087, 0.065, 0.278]}",7,"(5.1, 0.5)",1.36,0,"(3.0, 1.7)",2.902,1,"(3.3, 1.5)",2.602,2,"(3.6, 1.3)",2.319,3,"(3.9, 1.2)",2.04,4,"(4.2, 1.0)",1.803,5,"(4.5, 0.8)",1.612,6,"(4.8, 0.7)",1.421,7,"(5.1, 0.5)",1.36,8,"(5.4, 0.3)",1.393,9,"(5.7, 0.2)",1.414
C,A,E,"[1.4, 5.1]","[-48, -69, -68, -70, -73, -74]","{0.101: [0.263, 0.028, 0.117, 0.054, 0.12, 0.013]}","{0.568: [0.415, 0.127, 0.15, 0.228, 0.553, 0.013]}","{0.313: [0.351, 0.078, 0.014, 0.296, 0.141, 0.276]}",2,"(1.4, 5.0)",0.1,0,"(1.0, 5.0)",0.412,1,"(1.2, 5.0)",0.224,2,"(1.4, 5.0)",0.1,3,"(1.6, 5.0)",0.224,4,"(1.8, 5.0)",0.412,5,"(2.0, 5.0)",0.608,6,"(2.2, 5.0)",0.806,7,"(2.4, 5.0)",1.005,8,"(2.6, 5.0)",1.204,9,"(2.8, 5.0)",1.404
D,C,E,"[2.3, 3.8]","[-47, -62, -66, -65, -66, -83]","{0.379: [0.382, 0.151, 0.269, 0.188, 0.283, 0.153]}","{0.16: [0.237, 0.127, 0.143, 0.122, 0.205, 0.107]}","{0.365: [0.365, 0.031, 0.043, 0.204, 0.031, 0.431]}",6,"(3.0, 3.7)",0.707,0,"(3.0, 1.7)",2.214,1,"(3.0, 2.0)",1.931,2,"(3.0, 2.3)",1.655,3,"(3.0, 2.7)",1.304,4,"(3.0, 3.0)",1.063,5,"(3.0, 3.3)",0.86,6,"(3.0, 3.7)",0.707,7,"(3.0, 4.0)",0.728,8,"(3.0, 4.3)",0.86,9,"(3.0, 4.7)",1.14
D,E,C,"[0.4, 1.7]","[-49, -66, -68, -71, -79, -98]","{0.393: [0.355, 0.096, 0.308, 0.113, 0.141, 0.361]}","{0.745: [0.338, 0.031, 0.014, 0.315, 0.234, 0.69]}","{0.201: [0.289, 0.07, 0.117, 0.041, 0.048, 0.307]}",6,"(1.2, 0.7)",1.281,0,"(3.0, 1.7)",2.6,1,"(2.7, 1.5)",2.309,2,"(2.4, 1.3)",2.04,3,"(2.1, 1.2)",1.772,4,"(1.8, 1.0)",1.565,5,"(1.5, 0.8)",1.421,6,"(1.2, 0.7)",1.281,7,"(0.9, 0.5)",1.3,8,"(0.6, 0.3)",1.414,9,"(0.3, 0.2)",1.503
B,E,A,"[0.2, 9.7]","[-52, -55, -62, -67, -69, -77]","{0.437: [0.429, 0.368, 0.326, 0.082, 0.045, 0.055]}","{0.29: [0.297, 0.141, 0.101, 0.241, 0.078, 0.328]}","{0.528: [0.366, 0.304, 0.225, 0.175, 0.468, 0.027]}",9,"(0.3, 9.8)",0.141,0,"(3.0, 8.3)",3.13,1,"(2.7, 8.5)",2.773,2,"(2.4, 8.7)",2.417,3,"(2.1, 8.8)",2.102,4,"(1.8, 9.0)",1.746,5,"(1.5, 9.2)",1.393,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",0.4,9,"(0.3, 9.8)",0.141
C,E,D,"[5.5, 3]","[-63, -62, -63, -73, -76, -84]","{0.503: [0.658, 0.127, 0.182, 0.014, 0.084, 0.12]}","{0.391: [0.149, 0.031, 0.087, 0.352, 0.188, 0.448]}","{0.163: [0.171, 0.151, 0.212, 0.087, 0.174, 0.167]}",4,"(4.2, 1.0)",2.385,0,"(3.0, 1.7)",2.818,1,"(3.3, 1.5)",2.663,2,"(3.6, 1.3)",2.55,3,"(3.9, 1.2)",2.408,4,"(4.2, 1.0)",2.385,5,"(4.5, 0.8)",2.417,6,"(4.8, 0.7)",2.404,7,"(5.1, 0.5)",2.532,8,"(5.4, 0.3)",2.702,9,"(5.7, 0.2)",2.807
C,A,E,"[0.1, 5]","[-55, -58, -67, -67, -72, -81]","{0.283: [0.447, 0.183, 0.13, 0.095, 0.133, 0.08]}","{0.526: [0.329, 0.266, 0.163, 0.175, 0.532, 0.08]}","{0.308: [0.257, 0.094, 0.029, 0.241, 0.125, 0.397]}",0,"(1.0, 5.0)",0.9,0,"(1.0, 5.0)",0.9,1,"(1.2, 5.0)",1.1,2,"(1.4, 5.0)",1.3,3,"(1.6, 5.0)",1.5,4,"(1.8, 5.0)",1.7,5,"(2.0, 5.0)",1.9,6,"(2.2, 5.0)",2.1,7,"(2.4, 5.0)",2.3,8,"(2.6, 5.0)",2.5,9,"(2.8, 5.0)",2.7
C,D,E,"[3.4, 3.8]","[-52, -60, -62, -67, -67, -73]","{0.244: [0.368, 0.155, 0.195, 0.095, 0.193, 0.027]}","{0.27: [0.316, 0.178, 0.192, 0.163, 0.272, 0.014]}","{0.229: [0.297, 0.062, 0.101, 0.241, 0.047, 0.259]}",6,"(3.0, 3.7)",0.412,0,"(3.0, 1.7)",2.138,1,"(3.0, 2.0)",1.844,2,"(3.0, 2.3)",1.552,3,"(3.0, 2.7)",1.17,4,"(3.0, 3.0)",0.894,5,"(3.0, 3.3)",0.64,6,"(3.0, 3.7)",0.412,7,"(3.0, 4.0)",0.447,8,"(3.0, 4.3)",0.64,9,"(3.0, 4.7)",0.985
C,D,E,"[3.05, 4.3]","[-52, -53, -61, -62, -66, -80]","{0.315: [0.368, 0.254, 0.208, 0.162, 0.205, 0.067]}","{0.348: [0.316, 0.274, 0.173, 0.225, 0.283, 0.111]}","{0.298: [0.297, 0.172, 0.116, 0.148, 0.031, 0.379]}",8,"(3.0, 4.3)",0.05,0,"(3.0, 1.7)",2.6,1,"(3.0, 2.0)",2.301,2,"(3.0, 2.3)",2.001,3,"(3.0, 2.7)",1.601,4,"(3.0, 3.0)",1.301,5,"(3.0, 3.3)",1.001,6,"(3.0, 3.7)",0.602,7,"(3.0, 4.0)",0.304,8,"(3.0, 4.3)",0.05,9,"(3.0, 4.7)",0.403
A,B,E,"[3.8, 5.6]","[-46, -47, -66, -67, -72, -74]","{0.702: [0.439, 0.405, 0.175, 0.175, 0.532, 0.013]}","{0.552: [0.495, 0.46, 0.283, 0.082, 0.091, 0.014]}","{0.366: [0.378, 0.266, 0.043, 0.241, 0.125, 0.276]}",8,"(3.0, 5.7)",0.806,0,"(3.0, 8.3)",2.816,1,"(3.0, 8.0)",2.53,2,"(3.0, 7.7)",2.247,3,"(3.0, 7.3)",1.879,4,"(3.0, 7.0)",1.612,5,"(3.0, 6.7)",1.36,6,"(3.0, 6.3)",1.063,7,"(3.0, 6.0)",0.894,8,"(3.0, 5.7)",0.806,9,"(3.0, 5.3)",0.854
C,A,E,"[1.6, 5.8]","[-51, -56, -60, -63, -70, -80]","{0.262: [0.342, 0.211, 0.221, 0.149, 0.157, 0.067]}","{0.544: [0.378, 0.291, 0.25, 0.105, 0.489, 0.067]}","{0.311: [0.311, 0.125, 0.13, 0.167, 0.094, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
E,A,B,"[3.4, 9.8]","[-57, -68, -69, -73, -78, -90]","{0.534: [0.23, 0.062, 0.0, 0.352, 0.219, 0.552]}","{0.686: [0.305, 0.139, 0.138, 0.281, 0.66, 0.2]}","{0.337: [0.374, 0.218, 0.25, 0.0, 0.182, 0.233]}",2,"(3.6, 8.7)",1.118,0,"(3.0, 8.3)",1.552,1,"(3.3, 8.5)",1.304,2,"(3.6, 8.7)",1.118,3,"(3.9, 8.8)",1.118,4,"(4.2, 9.0)",1.131,5,"(4.5, 9.2)",1.253,6,"(4.8, 9.3)",1.487,7,"(5.1, 9.5)",1.726,8,"(5.4, 9.7)",2.002,9,"(5.7, 9.8)",2.3
D,C,E,"[1.8, 3.9]","[-48, -57, -64, -66, -67, -71]","{0.341: [0.368, 0.219, 0.231, 0.175, 0.272, 0.014]}","{0.189: [0.263, 0.197, 0.169, 0.108, 0.193, 0.053]}","{0.241: [0.351, 0.109, 0.072, 0.222, 0.047, 0.224]}",7,"(3.0, 4.0)",1.204,0,"(3.0, 1.7)",2.506,1,"(3.0, 2.0)",2.247,2,"(3.0, 2.3)",2.0,3,"(3.0, 2.7)",1.697,4,"(3.0, 3.0)",1.5,5,"(3.0, 3.3)",1.342,6,"(3.0, 3.7)",1.217,7,"(3.0, 4.0)",1.204,8,"(3.0, 4.3)",1.265,9,"(3.0, 4.7)",1.442
E,A,B,"[4.8, 9.8]","[-82, -78, -68, -82, -89, -89]","{0.767: [0.108, 0.219, 0.014, 0.519, 0.391, 0.534]}","{1.049: [0.0, 0.013, 0.15, 0.439, 0.894, 0.187]}","{0.273: [0.099, 0.103, 0.261, 0.123, 0.348, 0.219]}",7,"(5.1, 9.5)",0.424,0,"(3.0, 8.3)",2.343,1,"(3.3, 8.5)",1.985,2,"(3.6, 8.7)",1.628,3,"(3.9, 8.8)",1.345,4,"(4.2, 9.0)",1.0,5,"(4.5, 9.2)",0.671,6,"(4.8, 9.3)",0.5,7,"(5.1, 9.5)",0.424,8,"(5.4, 9.7)",0.608,9,"(5.7, 9.8)",0.9
D,C,E,"[1.8, 3.2]","[-54, -59, -64, -64, -70, -71]","{0.271: [0.289, 0.192, 0.231, 0.2, 0.239, 0.014]}","{0.281: [0.421, 0.169, 0.169, 0.135, 0.157, 0.053]}","{0.177: [0.27, 0.078, 0.072, 0.185, 0.094, 0.224]}",5,"(3.0, 3.3)",1.204,0,"(3.0, 1.7)",1.921,1,"(3.0, 2.0)",1.697,2,"(3.0, 2.3)",1.5,3,"(3.0, 2.7)",1.3,4,"(3.0, 3.0)",1.217,5,"(3.0, 3.3)",1.204,6,"(3.0, 3.7)",1.3,7,"(3.0, 4.0)",1.442,8,"(3.0, 4.3)",1.628,9,"(3.0, 4.7)",1.921
E,B,A,"[2.2, 8.9]","[-59, -67, -69, -76, -77, -88]","{0.517: [0.203, 0.047, 0.0, 0.407, 0.203, 0.517]}","{0.311: [0.352, 0.23, 0.25, 0.041, 0.167, 0.205]}","{0.668: [0.28, 0.152, 0.138, 0.333, 0.638, 0.173]}",3,"(2.1, 8.8)",0.141,0,"(3.0, 8.3)",1.0,1,"(2.7, 8.5)",0.64,2,"(2.4, 8.7)",0.283,3,"(2.1, 8.8)",0.141,4,"(1.8, 9.0)",0.412,5,"(1.5, 9.2)",0.762,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",1.432,8,"(0.6, 9.7)",1.789,9,"(0.3, 9.8)",2.102
B,E,A,"[0.4, 7.6]","[-55, -56, -63, -71, -79, -80]","{0.432: [0.396, 0.356, 0.315, 0.027, 0.197, 0.096]}","{0.388: [0.257, 0.125, 0.087, 0.315, 0.234, 0.379]}","{0.767: [0.329, 0.291, 0.212, 0.246, 0.681, 0.067]}",6,"(1.2, 9.3)",1.879,0,"(3.0, 8.3)",2.693,1,"(2.7, 8.5)",2.47,2,"(2.4, 8.7)",2.283,3,"(2.1, 8.8)",2.081,4,"(1.8, 9.0)",1.98,5,"(1.5, 9.2)",1.942,6,"(1.2, 9.3)",1.879,7,"(0.9, 9.5)",1.965,8,"(0.6, 9.7)",2.11,9,"(0.3, 9.8)",2.202
B,A,E,"[2.1, 6.1]","[-55, -61, -66, -72, -78, -84]","{0.382: [0.396, 0.299, 0.283, 0.014, 0.182, 0.151]}","{0.71: [0.329, 0.228, 0.175, 0.263, 0.66, 0.12]}","{0.43: [0.257, 0.047, 0.043, 0.333, 0.219, 0.448]}",7,"(3.0, 6.0)",0.906,0,"(3.0, 8.3)",2.377,1,"(3.0, 8.0)",2.102,2,"(3.0, 7.7)",1.836,3,"(3.0, 7.3)",1.5,4,"(3.0, 7.0)",1.273,5,"(3.0, 6.7)",1.082,6,"(3.0, 6.3)",0.922,7,"(3.0, 6.0)",0.906,8,"(3.0, 5.7)",0.985,9,"(3.0, 5.3)",1.204
C,E,D,"[5.8, 2.4]","[-62, -65, -67, -67, -69, -74]","{0.461: [0.632, 0.085, 0.13, 0.095, 0.169, 0.013]}","{0.167: [0.162, 0.016, 0.029, 0.241, 0.078, 0.276]}","{0.219: [0.184, 0.11, 0.288, 0.163, 0.25, 0.028]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
C,E,D,"[5.1, 1.9]","[-51, -61, -66, -65, -70, -79]","{0.2: [0.342, 0.141, 0.143, 0.122, 0.157, 0.053]}","{0.283: [0.311, 0.047, 0.043, 0.204, 0.094, 0.362]}","{0.308: [0.329, 0.164, 0.269, 0.188, 0.239, 0.097]}",6,"(4.8, 0.7)",1.237,0,"(3.0, 1.7)",2.11,1,"(3.3, 1.5)",1.844,2,"(3.6, 1.3)",1.616,3,"(3.9, 1.2)",1.389,4,"(4.2, 1.0)",1.273,5,"(4.5, 0.8)",1.253,6,"(4.8, 0.7)",1.237,7,"(5.1, 0.5)",1.4,8,"(5.4, 0.3)",1.628,9,"(5.7, 0.2)",1.803
A,C,E,"[0.2, 3.9]","[-71, -66, -65, -70, -76, -71]","{0.516: [0.134, 0.165, 0.188, 0.228, 0.617, 0.053]}","{0.795: [0.868, 0.07, 0.156, 0.054, 0.084, 0.053]}","{0.179: [0.041, 0.031, 0.058, 0.296, 0.188, 0.224]}",0,"(1.0, 5.0)",1.36,0,"(1.0, 5.0)",1.36,1,"(1.2, 5.0)",1.487,2,"(1.4, 5.0)",1.628,3,"(1.6, 5.0)",1.78,4,"(1.8, 5.0)",1.942,5,"(2.0, 5.0)",2.11,6,"(2.2, 5.0)",2.283,7,"(2.4, 5.0)",2.46,8,"(2.6, 5.0)",2.64,9,"(2.8, 5.0)",2.823
A,E,B,"[4.6, 7.6]","[-48, -58, -64, -67, -73, -70]","{0.624: [0.415, 0.266, 0.2, 0.175, 0.553, 0.067]}","{0.258: [0.351, 0.094, 0.072, 0.241, 0.141, 0.207]}","{0.447: [0.473, 0.333, 0.304, 0.082, 0.106, 0.041]}",3,"(3.9, 8.8)",1.389,0,"(3.0, 8.3)",1.746,1,"(3.3, 8.5)",1.581,2,"(3.6, 8.7)",1.487,3,"(3.9, 8.8)",1.389,4,"(4.2, 9.0)",1.456,5,"(4.5, 9.2)",1.603,6,"(4.8, 9.3)",1.712,7,"(5.1, 9.5)",1.965,8,"(5.4, 9.7)",2.247,9,"(5.7, 9.8)",2.46
