Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
A,E,C,"[0.4, 1.7]","[-49, -65, -68, -71, -81, -98]","{0.547: [0.3, 0.0, 0.181, 0.145, 0.306, 0.556]}","{1.27: [0.29, 0.477, 0.015, 0.42, 0.246, 0.849]}","{0.202: [0.289, 0.085, 0.117, 0.041, 0.024, 0.307]}",5,"(0.5, 1.5)",0.224,0,"(1.0, 3.0)",1.432,1,"(0.9, 2.7)",1.118,2,"(0.8, 2.4)",0.806,3,"(0.7, 2.1)",0.5,4,"(0.6, 1.8)",0.224,5,"(0.5, 1.5)",0.224,6,"(0.4, 1.2)",0.5,7,"(0.3, 0.9)",0.806,8,"(0.2, 0.6)",1.118,9,"(0.1, 0.3)",1.432
D,B,E,"[5, 3.3]","[-57, -63, -67, -75, -74, -89]","{0.262: [0.25, 0.137, 0.288, 0.062, 0.196, 0.236]}","{0.307: [0.337, 0.074, 0.056, 0.172, 0.138, 0.369]}","{0.947: [0.174, 0.432, 0.0, 0.5, 0.138, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
D,B,E,"[3.4, 3]","[-31, -55, -58, -65, -70, -77]","{0.521: [0.592, 0.247, 0.115, 0.188, 0.239, 0.069]}","{0.519: [0.64, 0.191, 0.183, 0.016, 0.077, 0.185]}","{0.685: [0.551, 0.25, 0.134, 0.3, 0.077, 0.453]}",8,"(3.4, 3.0)",0.0,0,"(5.0, 3.0)",1.6,1,"(4.8, 3.0)",1.4,2,"(4.6, 3.0)",1.2,3,"(4.4, 3.0)",1.0,4,"(4.2, 3.0)",0.8,5,"(4.0, 3.0)",0.6,6,"(3.8, 3.0)",0.4,7,"(3.6, 3.0)",0.2,8,"(3.4, 3.0)",0.0,9,"(3.2, 3.0)",0.2
D,E,B,"[5.5, 5.4]","[-51, -64, -67, -75, -78, -80]","{0.245: [0.329, 0.123, 0.288, 0.062, 0.152, 0.111]}","{0.824: [0.261, 0.455, 0.0, 0.5, 0.2, 0.509]}","{0.295: [0.407, 0.059, 0.056, 0.172, 0.2, 0.231]}",8,"(5.8, 5.4)",0.3,0,"(5.0, 3.0)",2.452,1,"(5.1, 3.3)",2.138,2,"(5.2, 3.6)",1.825,3,"(5.3, 3.9)",1.513,4,"(5.4, 4.2)",1.204,5,"(5.5, 4.5)",0.9,6,"(5.6, 4.8)",0.608,7,"(5.7, 5.1)",0.361,8,"(5.8, 5.4)",0.3,9,"(5.9, 5.7)",0.5
A,E,B,"[4.9, 5]","[-53, -56, -65, -74, -77, -79]","{0.287: [0.243, 0.138, 0.217, 0.194, 0.242, 0.254]}","{0.635: [0.232, 0.273, 0.03, 0.48, 0.185, 0.491]}","{0.289: [0.384, 0.176, 0.085, 0.156, 0.185, 0.215]}",6,"(4.8, 5.6)",0.608,0,"(3.0, 5.0)",1.9,1,"(3.3, 5.1)",1.603,2,"(3.6, 5.2)",1.315,3,"(3.9, 5.3)",1.044,4,"(4.2, 5.4)",0.806,5,"(4.5, 5.5)",0.64,6,"(4.8, 5.6)",0.608,7,"(5.1, 5.7)",0.728,8,"(5.4, 5.8)",0.943,9,"(5.7, 5.9)",1.204
D,B,E,"[5, 3.3]","[-54, -63, -67, -72, -71, -89]","{0.304: [0.289, 0.137, 0.288, 0.1, 0.228, 0.236]}","{0.306: [0.372, 0.074, 0.056, 0.125, 0.092, 0.369]}","{0.897: [0.217, 0.432, 0.0, 0.44, 0.092, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
C,A,E,"[2.2, 3]","[-52, -61, -64, -67, -69, -73]","{0.223: [0.368, 0.141, 0.169, 0.095, 0.169, 0.027]}","{0.167: [0.257, 0.062, 0.229, 0.081, 0.113, 0.159]}","{0.474: [0.246, 0.386, 0.045, 0.34, 0.062, 0.377]}",6,"(2.2, 3.0)",0.0,0,"(1.0, 3.0)",1.2,1,"(1.2, 3.0)",1.0,2,"(1.4, 3.0)",0.8,3,"(1.6, 3.0)",0.6,4,"(1.8, 3.0)",0.4,5,"(2.0, 3.0)",0.2,6,"(2.2, 3.0)",0.0,7,"(2.4, 3.0)",0.2,8,"(2.6, 3.0)",0.4,9,"(2.8, 3.0)",0.6
B,E,D,"[5.9, 0.2]","[-61, -62, -73, -74, -78, -90]","{0.306: [0.291, 0.088, 0.028, 0.156, 0.2, 0.385]}","{0.945: [0.116, 0.409, 0.09, 0.48, 0.2, 0.698]}","{0.316: [0.197, 0.151, 0.404, 0.075, 0.152, 0.25]}",9,"(5.9, 0.3)",0.1,0,"(5.0, 3.0)",2.941,1,"(5.1, 2.7)",2.625,2,"(5.2, 2.4)",2.309,3,"(5.3, 2.1)",1.992,4,"(5.4, 1.8)",1.676,5,"(5.5, 1.5)",1.36,6,"(5.6, 1.2)",1.044,7,"(5.7, 0.9)",0.728,8,"(5.8, 0.6)",0.412,9,"(5.9, 0.3)",0.1
C,A,E,"[1.8, 3.2]","[-54, -60, -63, -64, -67, -72]","{0.291: [0.421, 0.155, 0.182, 0.135, 0.193, 0.04]}","{0.144: [0.229, 0.077, 0.241, 0.032, 0.081, 0.143]}","{0.39: [0.217, 0.364, 0.06, 0.28, 0.031, 0.358]}",4,"(1.8, 3.0)",0.2,0,"(1.0, 3.0)",0.825,1,"(1.2, 3.0)",0.632,2,"(1.4, 3.0)",0.447,3,"(1.6, 3.0)",0.283,4,"(1.8, 3.0)",0.2,5,"(2.0, 3.0)",0.283,6,"(2.2, 3.0)",0.447,7,"(2.4, 3.0)",0.632,8,"(2.6, 3.0)",0.825,9,"(2.8, 3.0)",1.02
B,D,E,"[4.5, 1.5]","[-60, -62, -66, -65, -73, -75]","{0.143: [0.302, 0.088, 0.07, 0.016, 0.123, 0.154]}","{0.22: [0.211, 0.151, 0.269, 0.188, 0.207, 0.042]}","{0.461: [0.13, 0.409, 0.015, 0.3, 0.123, 0.415]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
B,E,D,"[5.1, 1.9]","[-51, -59, -65, -65, -70, -79]","{0.242: [0.407, 0.132, 0.085, 0.016, 0.077, 0.215]}","{0.522: [0.261, 0.341, 0.03, 0.3, 0.077, 0.491]}","{0.308: [0.329, 0.192, 0.25, 0.188, 0.239, 0.097]}",3,"(5.3, 2.1)",0.283,0,"(5.0, 3.0)",1.105,1,"(5.1, 2.7)",0.8,2,"(5.2, 2.4)",0.51,3,"(5.3, 2.1)",0.283,4,"(5.4, 1.8)",0.316,5,"(5.5, 1.5)",0.566,6,"(5.6, 1.2)",0.86,7,"(5.7, 0.9)",1.166,8,"(5.8, 0.6)",1.476,9,"(5.9, 0.3)",1.789
C,D,E,"[3.9, 1.9]","[-64, -69, -71, -79, -80, -73]","{0.482: [0.684, 0.028, 0.078, 0.068, 0.036, 0.027]}","{0.178: [0.158, 0.055, 0.365, 0.013, 0.13, 0.014]}","{0.863: [0.072, 0.568, 0.06, 0.58, 0.231, 0.377]}",5,"(3.0, 2.0)",0.906,0,"(3.0, 1.0)",1.273,1,"(3.0, 1.2)",1.14,2,"(3.0, 1.4)",1.03,3,"(3.0, 1.6)",0.949,4,"(3.0, 1.8)",0.906,5,"(3.0, 2.0)",0.906,6,"(3.0, 2.2)",0.949,7,"(3.0, 2.4)",1.03,8,"(3.0, 2.6)",1.14,9,"(3.0, 2.8)",1.273
A,B,E,"[3.4, 3.8]","[-53, -59, -63, -67, -68, -73]","{0.166: [0.243, 0.092, 0.241, 0.081, 0.097, 0.159]}","{0.196: [0.384, 0.132, 0.113, 0.047, 0.046, 0.123]}","{0.434: [0.232, 0.341, 0.06, 0.34, 0.046, 0.377]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
B,E,D,"[5.1, 1.9]","[-52, -60, -65, -65, -70, -79]","{0.229: [0.395, 0.118, 0.085, 0.016, 0.077, 0.215]}","{0.531: [0.246, 0.364, 0.03, 0.3, 0.077, 0.491]}","{0.295: [0.316, 0.178, 0.25, 0.188, 0.239, 0.097]}",3,"(5.3, 2.1)",0.283,0,"(5.0, 3.0)",1.105,1,"(5.1, 2.7)",0.8,2,"(5.2, 2.4)",0.51,3,"(5.3, 2.1)",0.283,4,"(5.4, 1.8)",0.316,5,"(5.5, 1.5)",0.566,6,"(5.6, 1.2)",0.86,7,"(5.7, 0.9)",1.166,8,"(5.8, 0.6)",1.476,9,"(5.9, 0.3)",1.789
D,B,E,"[5, 3.3]","[-54, -63, -67, -72, -71, -89]","{0.304: [0.289, 0.137, 0.288, 0.1, 0.228, 0.236]}","{0.306: [0.372, 0.074, 0.056, 0.125, 0.092, 0.369]}","{0.897: [0.217, 0.432, 0.0, 0.44, 0.092, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
C,E,A,"[0.1, 5]","[-54, -58, -66, -67, -73, -80]","{0.257: [0.421, 0.183, 0.143, 0.095, 0.12, 0.067]}","{0.538: [0.217, 0.318, 0.015, 0.34, 0.123, 0.509]}","{0.217: [0.229, 0.108, 0.205, 0.081, 0.177, 0.27]}",7,"(0.3, 5.1)",0.224,0,"(1.0, 3.0)",2.193,1,"(0.9, 3.3)",1.879,2,"(0.8, 3.6)",1.565,3,"(0.7, 3.9)",1.253,4,"(0.6, 4.2)",0.943,5,"(0.5, 4.5)",0.64,6,"(0.4, 4.8)",0.361,7,"(0.3, 5.1)",0.224,8,"(0.2, 5.4)",0.412,9,"(0.1, 5.7)",0.7
D,E,B,"[5.5, 5.4]","[-50, -63, -68, -75, -77, -80]","{0.274: [0.342, 0.137, 0.308, 0.062, 0.163, 0.111]}","{0.806: [0.275, 0.432, 0.015, 0.5, 0.185, 0.509]}","{0.3: [0.419, 0.074, 0.042, 0.172, 0.185, 0.231]}",8,"(5.8, 5.4)",0.3,0,"(5.0, 3.0)",2.452,1,"(5.1, 3.3)",2.138,2,"(5.2, 3.6)",1.825,3,"(5.3, 3.9)",1.513,4,"(5.4, 4.2)",1.204,5,"(5.5, 4.5)",0.9,6,"(5.6, 4.8)",0.608,7,"(5.7, 5.1)",0.361,8,"(5.8, 5.4)",0.3,9,"(5.9, 5.7)",0.5
B,D,E,"[4.5, 1.5]","[-60, -63, -66, -64, -76, -74]","{0.149: [0.302, 0.074, 0.07, 0.0, 0.169, 0.138]}","{0.207: [0.211, 0.137, 0.269, 0.2, 0.174, 0.028]}","{0.468: [0.13, 0.432, 0.015, 0.28, 0.169, 0.396]}",2,"(4.6, 3.0)",1.503,0,"(5.0, 3.0)",1.581,1,"(4.8, 3.0)",1.53,2,"(4.6, 3.0)",1.503,3,"(4.4, 3.0)",1.503,4,"(4.2, 3.0)",1.53,5,"(4.0, 3.0)",1.581,6,"(3.8, 3.0)",1.655,7,"(3.6, 3.0)",1.749,8,"(3.4, 3.0)",1.86,9,"(3.2, 3.0)",1.985
D,B,E,"[5.5, 3]","[-62, -62, -64, -74, -76, -85]","{0.179: [0.184, 0.151, 0.231, 0.075, 0.174, 0.181]}","{0.244: [0.279, 0.088, 0.099, 0.156, 0.169, 0.308]}","{0.803: [0.101, 0.409, 0.045, 0.48, 0.169, 0.604]}",0,"(5.0, 3.0)",0.5,0,"(5.0, 3.0)",0.5,1,"(4.8, 3.0)",0.7,2,"(4.6, 3.0)",0.9,3,"(4.4, 3.0)",1.1,4,"(4.2, 3.0)",1.3,5,"(4.0, 3.0)",1.5,6,"(3.8, 3.0)",1.7,7,"(3.6, 3.0)",1.9,8,"(3.4, 3.0)",2.1,9,"(3.2, 3.0)",2.3
A,B,E,"[3.4, 3.8]","[-54, -59, -63, -68, -67, -74]","{0.165: [0.229, 0.092, 0.241, 0.097, 0.081, 0.175]}","{0.192: [0.372, 0.132, 0.113, 0.062, 0.031, 0.138]}","{0.455: [0.217, 0.341, 0.06, 0.36, 0.031, 0.396]}",6,"(3.0, 3.8)",0.4,0,"(3.0, 5.0)",1.265,1,"(3.0, 4.8)",1.077,2,"(3.0, 4.6)",0.894,3,"(3.0, 4.4)",0.721,4,"(3.0, 4.2)",0.566,5,"(3.0, 4.0)",0.447,6,"(3.0, 3.8)",0.4,7,"(3.0, 3.6)",0.447,8,"(3.0, 3.4)",0.566,9,"(3.0, 3.2)",0.721
A,E,B,"[4.4, 5.6]","[-47, -47, -60, -69, -71, -73]","{0.321: [0.329, 0.277, 0.277, 0.113, 0.145, 0.159]}","{0.412: [0.319, 0.068, 0.104, 0.38, 0.092, 0.377]}","{0.353: [0.453, 0.309, 0.155, 0.078, 0.092, 0.123]}",5,"(4.5, 5.5)",0.141,0,"(3.0, 5.0)",1.523,1,"(3.3, 5.1)",1.208,2,"(3.6, 5.2)",0.894,3,"(3.9, 5.3)",0.583,4,"(4.2, 5.4)",0.283,5,"(4.5, 5.5)",0.141,6,"(4.8, 5.6)",0.4,7,"(5.1, 5.7)",0.707,8,"(5.4, 5.8)",1.02,9,"(5.7, 5.9)",1.334
D,B,E,"[5, 3.3]","[-55, -63, -67, -72, -71, -89]","{0.296: [0.276, 0.137, 0.288, 0.1, 0.228, 0.236]}","{0.298: [0.36, 0.074, 0.056, 0.125, 0.092, 0.369]}","{0.891: [0.203, 0.432, 0.0, 0.44, 0.092, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
C,D,E,"[3.9, 1.4]","[-64, -66, -66, -67, -61, -72]","{0.574: [0.684, 0.07, 0.143, 0.095, 0.265, 0.04]}","{0.247: [0.158, 0.096, 0.269, 0.163, 0.337, 0.0]}","{0.503: [0.072, 0.5, 0.015, 0.34, 0.062, 0.358]}",2,"(3.0, 1.4)",0.9,0,"(3.0, 1.0)",0.985,1,"(3.0, 1.2)",0.922,2,"(3.0, 1.4)",0.9,3,"(3.0, 1.6)",0.922,4,"(3.0, 1.8)",0.985,5,"(3.0, 2.0)",1.082,6,"(3.0, 2.2)",1.204,7,"(3.0, 2.4)",1.345,8,"(3.0, 2.6)",1.5,9,"(3.0, 2.8)",1.664
D,E,C,"[2.5, 0.2]","[-65, -67, -68, -68, -73, -75]","{0.19: [0.145, 0.082, 0.308, 0.15, 0.207, 0.042]}","{0.594: [0.058, 0.523, 0.015, 0.36, 0.123, 0.415]}","{0.544: [0.711, 0.056, 0.117, 0.081, 0.12, 0.0]}",2,"(2.4, 0.8)",0.608,0,"(3.0, 1.0)",0.943,1,"(2.7, 0.9)",0.728,2,"(2.4, 0.8)",0.608,3,"(2.1, 0.7)",0.64,4,"(1.8, 0.6)",0.806,5,"(1.5, 0.5)",1.044,6,"(1.2, 0.4)",1.315,7,"(0.9, 0.3)",1.603,8,"(0.6, 0.2)",1.9,9,"(0.3, 0.1)",2.202
A,E,B,"[4.9, 5]","[-53, -57, -65, -74, -79, -80]","{0.307: [0.243, 0.123, 0.217, 0.194, 0.274, 0.27]}","{0.677: [0.232, 0.295, 0.03, 0.48, 0.215, 0.509]}","{0.303: [0.384, 0.162, 0.085, 0.156, 0.215, 0.231]}",6,"(4.8, 5.6)",0.608,0,"(3.0, 5.0)",1.9,1,"(3.3, 5.1)",1.603,2,"(3.6, 5.2)",1.315,3,"(3.9, 5.3)",1.044,4,"(4.2, 5.4)",0.806,5,"(4.5, 5.5)",0.64,6,"(4.8, 5.6)",0.608,7,"(5.1, 5.7)",0.728,8,"(5.4, 5.8)",0.943,9,"(5.7, 5.9)",1.204
C,A,E,"[2.2, 3]","[-51, -63, -61, -65, -69, -74]","{0.217: [0.342, 0.113, 0.208, 0.122, 0.169, 0.013]}","{0.19: [0.271, 0.031, 0.265, 0.048, 0.113, 0.175]}","{0.514: [0.261, 0.432, 0.09, 0.3, 0.062, 0.396]}",6,"(2.2, 3.0)",0.0,0,"(1.0, 3.0)",1.2,1,"(1.2, 3.0)",1.0,2,"(1.4, 3.0)",0.8,3,"(1.6, 3.0)",0.6,4,"(1.8, 3.0)",0.4,5,"(2.0, 3.0)",0.2,6,"(2.2, 3.0)",0.0,7,"(2.4, 3.0)",0.2,8,"(2.6, 3.0)",0.4,9,"(2.8, 3.0)",0.6
A,E,B,"[3.8, 5.6]","[-46, -47, -66, -68, -70, -74]","{0.294: [0.343, 0.277, 0.205, 0.097, 0.129, 0.175]}","{0.409: [0.333, 0.068, 0.015, 0.36, 0.077, 0.396]}","{0.345: [0.465, 0.309, 0.07, 0.062, 0.077, 0.138]}",3,"(3.9, 5.3)",0.316,0,"(3.0, 5.0)",1.0,1,"(3.3, 5.1)",0.707,2,"(3.6, 5.2)",0.447,3,"(3.9, 5.3)",0.316,4,"(4.2, 5.4)",0.447,5,"(4.5, 5.5)",0.707,6,"(4.8, 5.6)",1.0,7,"(5.1, 5.7)",1.304,8,"(5.4, 5.8)",1.612,9,"(5.7, 5.9)",1.924
A,E,B,"[4.4, 5.6]","[-46, -47, -60, -70, -72, -74]","{0.346: [0.343, 0.277, 0.277, 0.129, 0.161, 0.175]}","{0.456: [0.333, 0.068, 0.104, 0.4, 0.108, 0.396]}","{0.375: [0.465, 0.309, 0.155, 0.094, 0.108, 0.138]}",5,"(4.5, 5.5)",0.141,0,"(3.0, 5.0)",1.523,1,"(3.3, 5.1)",1.208,2,"(3.6, 5.2)",0.894,3,"(3.9, 5.3)",0.583,4,"(4.2, 5.4)",0.283,5,"(4.5, 5.5)",0.141,6,"(4.8, 5.6)",0.4,7,"(5.1, 5.7)",0.707,8,"(5.4, 5.8)",1.02,9,"(5.7, 5.9)",1.334
C,A,E,"[1.8, 3.9]","[-48, -57, -65, -66, -68, -70]","{0.181: [0.263, 0.197, 0.156, 0.108, 0.181, 0.067]}","{0.186: [0.314, 0.123, 0.217, 0.065, 0.097, 0.111]}","{0.387: [0.304, 0.295, 0.03, 0.32, 0.046, 0.321]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
C,A,E,"[1.05, 3.6]","[-48, -54, -56, -70, -74, -83]","{0.227: [0.263, 0.239, 0.273, 0.054, 0.108, 0.107]}","{0.389: [0.314, 0.169, 0.325, 0.129, 0.194, 0.317]}","{0.67: [0.304, 0.227, 0.164, 0.4, 0.138, 0.566]}",0,"(1.0, 3.0)",0.602,0,"(1.0, 3.0)",0.602,1,"(1.2, 3.0)",0.618,2,"(1.4, 3.0)",0.695,3,"(1.6, 3.0)",0.814,4,"(1.8, 3.0)",0.96,5,"(2.0, 3.0)",1.124,6,"(2.2, 3.0)",1.297,7,"(2.4, 3.0)",1.477,8,"(2.6, 3.0)",1.662,9,"(2.8, 3.0)",1.85
C,A,E,"[1.8, 3.9]","[-49, -57, -66, -66, -69, -66]","{0.198: [0.289, 0.197, 0.143, 0.108, 0.169, 0.12]}","{0.166: [0.3, 0.123, 0.205, 0.065, 0.113, 0.048]}","{0.337: [0.29, 0.295, 0.015, 0.32, 0.062, 0.245]}",4,"(1.8, 3.0)",0.9,0,"(1.0, 3.0)",1.204,1,"(1.2, 3.0)",1.082,2,"(1.4, 3.0)",0.985,3,"(1.6, 3.0)",0.922,4,"(1.8, 3.0)",0.9,5,"(2.0, 3.0)",0.922,6,"(2.2, 3.0)",0.985,7,"(2.4, 3.0)",1.082,8,"(2.6, 3.0)",1.204,9,"(2.8, 3.0)",1.345
D,B,E,"[5, 3.3]","[-57, -62, -67, -73, -74, -88]","{0.263: [0.25, 0.151, 0.288, 0.087, 0.196, 0.222]}","{0.289: [0.337, 0.088, 0.056, 0.141, 0.138, 0.354]}","{0.864: [0.174, 0.409, 0.0, 0.46, 0.138, 0.66]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
B,A,E,"[2.3, 3.8]","[-47, -61, -66, -66, -66, -89]","{0.358: [0.453, 0.103, 0.07, 0.031, 0.015, 0.369]}","{0.333: [0.329, 0.062, 0.205, 0.065, 0.065, 0.413]}","{0.814: [0.319, 0.386, 0.015, 0.32, 0.015, 0.679]}",6,"(3.0, 3.8)",0.7,0,"(3.0, 5.0)",1.389,1,"(3.0, 4.8)",1.221,2,"(3.0, 4.6)",1.063,3,"(3.0, 4.4)",0.922,4,"(3.0, 4.2)",0.806,5,"(3.0, 4.0)",0.728,6,"(3.0, 3.8)",0.7,7,"(3.0, 3.6)",0.728,8,"(3.0, 3.4)",0.806,9,"(3.0, 3.2)",0.922
C,D,E,"[3.9, 1.4]","[-62, -66, -67, -68, -65, -72]","{0.477: [0.632, 0.07, 0.13, 0.081, 0.217, 0.04]}","{0.234: [0.184, 0.096, 0.288, 0.15, 0.293, 0.0]}","{0.518: [0.101, 0.5, 0.0, 0.36, 0.0, 0.358]}",2,"(3.0, 1.4)",0.9,0,"(3.0, 1.0)",0.985,1,"(3.0, 1.2)",0.922,2,"(3.0, 1.4)",0.9,3,"(3.0, 1.6)",0.922,4,"(3.0, 1.8)",0.985,5,"(3.0, 2.0)",1.082,6,"(3.0, 2.2)",1.204,7,"(3.0, 2.4)",1.345,8,"(3.0, 2.6)",1.5,9,"(3.0, 2.8)",1.664
D,B,E,"[5.5, 3]","[-65, -63, -65, -72, -75, -76]","{0.149: [0.145, 0.137, 0.25, 0.1, 0.185, 0.056]}","{0.141: [0.244, 0.074, 0.085, 0.125, 0.154, 0.169]}","{0.597: [0.058, 0.432, 0.03, 0.44, 0.154, 0.434]}",0,"(5.0, 3.0)",0.5,0,"(5.0, 3.0)",0.5,1,"(4.8, 3.0)",0.7,2,"(4.6, 3.0)",0.9,3,"(4.4, 3.0)",1.1,4,"(4.2, 3.0)",1.3,5,"(4.0, 3.0)",1.5,6,"(3.8, 3.0)",1.7,7,"(3.6, 3.0)",1.9,8,"(3.4, 3.0)",2.1,9,"(3.2, 3.0)",2.3
A,B,E,"[3.05, 4.3]","[-52, -52, -61, -62, -66, -81]","{0.262: [0.257, 0.2, 0.265, 0.0, 0.065, 0.286]}","{0.293: [0.395, 0.235, 0.141, 0.031, 0.015, 0.246]}","{0.439: [0.246, 0.182, 0.09, 0.24, 0.015, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
A,B,E,"[3.05, 4.3]","[-52, -53, -60, -62, -68, -81]","{0.268: [0.257, 0.185, 0.277, 0.0, 0.097, 0.286]}","{0.293: [0.395, 0.221, 0.155, 0.031, 0.046, 0.246]}","{0.453: [0.246, 0.205, 0.104, 0.24, 0.046, 0.528]}",4,"(3.0, 4.2)",0.112,0,"(3.0, 5.0)",0.702,1,"(3.0, 4.8)",0.502,2,"(3.0, 4.6)",0.304,3,"(3.0, 4.4)",0.112,4,"(3.0, 4.2)",0.112,5,"(3.0, 4.0)",0.304,6,"(3.0, 3.8)",0.502,7,"(3.0, 3.6)",0.702,8,"(3.0, 3.4)",0.901,9,"(3.0, 3.2)",1.101
D,B,E,"[5, 3.3]","[-56, -62, -67, -75, -73, -89]","{0.278: [0.263, 0.151, 0.288, 0.062, 0.207, 0.236]}","{0.314: [0.349, 0.088, 0.056, 0.172, 0.123, 0.369]}","{0.928: [0.188, 0.409, 0.0, 0.5, 0.123, 0.679]}",0,"(5.0, 3.0)",0.3,0,"(5.0, 3.0)",0.3,1,"(4.8, 3.0)",0.361,2,"(4.6, 3.0)",0.5,3,"(4.4, 3.0)",0.671,4,"(4.2, 3.0)",0.854,5,"(4.0, 3.0)",1.044,6,"(3.8, 3.0)",1.237,7,"(3.6, 3.0)",1.432,8,"(3.4, 3.0)",1.628,9,"(3.2, 3.0)",1.825
C,E,D,"[3.5, 0.2]","[-61, -67, -67, -68, -67, -85]","{0.448: [0.605, 0.056, 0.13, 0.081, 0.193, 0.133]}","{0.783: [0.116, 0.523, 0.0, 0.36, 0.031, 0.604]}","{0.258: [0.197, 0.082, 0.288, 0.15, 0.272, 0.181]}",2,"(3.6, 0.8)",0.608,0,"(3.0, 1.0)",0.943,1,"(3.3, 0.9)",0.728,2,"(3.6, 0.8)",0.608,3,"(3.9, 0.7)",0.64,4,"(4.2, 0.6)",0.806,5,"(4.5, 0.5)",1.044,6,"(4.8, 0.4)",1.315,7,"(5.1, 0.3)",1.603,8,"(5.4, 0.2)",1.9,9,"(5.7, 0.1)",2.202
